	Unnamed: 0	tweets	class
385	385	": So hot!!  : Lick it, bitch "" fuck yeah. Eat that trainer u dirty fucker"	1
386	386	": Y'all think celebrity pussy different from the locals?  yeah Meghan goods is"""	1
387	387	"""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" "" lmaoo"	0
388	388	"Need these sox "" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"	1
389	389	"I don't ever expose females like that.. That's childish.."" bitch nigga shiiii....."	1
390	390	""":  yasss""*trys new things with bestfriend*""*bitch who do you love*"	1
391	391	"Dude remember this wop video?  "" OMG WHERE DID YOU FIND THAT"	0
392	392	"Thick raw fuck "" Damn his man pussy is getting a workout."	1
393	393	"RAWR!!  : ""My"" sexy French scally. I love him! #frenchscally "" sexy scally woof woof"	0
394	394	"Nothin in life is free.. Some of you bitches need to write that on ya panties"""	1
395	395	"if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha"	1
396	396	"Niggas whole hoes out here cuz"" Couldn't had said it better.."	1
397	397	"Hardcore way to eat Mac and cheese1. Boil water 2. Snort cheese powder3. Drink boiling water 4. Fuck bitches"""	1
398	398	"#YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there"	1
399	399	"annoying bitch that I love "" JUDYANN'S SO PRETTY!!!!!"	1
400	400	"""Lmao bitch got on some huggies"	1
401	401	"Hi bitch No bitchBye bitch"""	1
402	402	"does he look like a bitch?"""	1
403	403	"Chase money  not  hoes  """	1
404	404	"can't stand a ""I don't know what I want"" ass nigga "" bitch*"	1
405	405	""": "": I'm on my way "" love a #chav""hot"" sexy scally fucker."	1
406	406	"These newly gay bitches don't kno how shit works"""	1
407	407	"When a bitch don't want a real job they just become strippers lol"" lol."	1
408	408	"Awww Meat Meat In His Feelins""i ainn n my feelings bitch"	1
409	409	"I Want Snake Bites , MY Industrial Piercin  A Tattoo""Dem hoe accessories dea"	1
410	410	"Baby albino  """	0
411	411	"these hoes ain't loyal."""	1
412	412	"YASSSSSS, ORDERED CHINESE "" bitch you just ate tacos you fat fuck"	1
413	413	"I made that bitch lunch. "" Bitches love lunch."	1
414	414	"""A pussy a day keeps the devil away"" -"	1
415	415	"""Ain't that about a bitch""... What does that mean?"	1
416	416	"""All these bitches want a baby, I don't want no children."""	1
417	417	"""And bitch you must be lost"""	1
418	418	"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do"	1
419	419	"""Bae"" sounds like such a ghetto word. Use something else"	0
420	420	"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."	1
421	421	"""Bleed out hoe!!!"" -Alexa"	1
422	422	"""Boolin' in the bando wit a few bitches"""	1
423	423	"""Brownies for my brownie"" I love this movie."	0
424	424	"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"	1
425	425	"""By the way we do punch bitches."""	1
426	426	": https:""theres so much this bitch looks like. Lets start with ape shit"""	1
427	427	"We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https:"	0
428	428	"""Dad say hi to my snapchat"" Dad "" duces bitch"""	1
429	429	"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"""	1
430	430	"""Don't know no ugly bitches! Don't know no broke niggas!""--"	1
431	431	"""Don't make me make you fall in live with a nigga like meee..."" The birds 12 are my favorite songs by Weeknd"	1
432	432	"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""	1
433	433	"""Don't you ever give my pussy away. You keep it tight, alright?"""	1
434	434	"""Dumb bitches do dumb things"""	1
435	435	"""Eat the pussy like a real nigga hungry"""	1
436	436	"""Everything look better with a bitch next to it"""	1
437	437	"Who cares if you a hoe when your ass looks like this? """	1
438	438	"""For every bad bitch there is a nigga tired of fucking her"""	1
439	439	"""Foreign chick, no lie.. Man that bitch Beautiful"""	1
440	440	"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"""	1
441	441	"""Get me that shit bitch you is fine bear"""	1
442	442	"""Get your ass back to Detroit ya fuckin' wigger!"""	1
443	443	"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe"""	1
444	444	"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please"	1
445	445	"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"""	1
446	446	"""He a bitch for hitting that hoe"""	1
447	447	"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus"	1
448	448	"""He wanna be my nigga, but I'm just trinna be his savings account ""  omg imma funny ass bitch man, but that's Real Shit"	1
449	449	"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone"	1
450	450	"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays"	1
451	451	"""Hey pussy you still there?"""	1
452	452	"""How hotter than is it?"" ""A bitch."""	1
453	453	"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em"""	1
454	454	"""How you doing, crazy bitch?"" is hilarious!"	1
455	455	"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""Like, negro... one of the first things they LOOK at is shoes, dog"	1
456	456	"""I am a thrill billy..with a hillbilly heart."" -. HAHAHAHAHA Jesus Murphy!"	0
457	457	"""I call him my bitch"""	1
458	458	"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa"	1
459	459	"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista"	1
460	460	"""I don't love these hoes, baby It's me and you forever"""	1
461	461	"""I dont even need a picture of tamar, that bitch is beat in every picture"""	1
462	462	"""I dont have hoes"""	1
463	463	"""I found a new way to chug you have to open your mouth alot"" #shitallysays"	0
464	464	"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her"""	1
465	465	"""I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi"""	1
466	466	"""I got a sister, she told me stop calling women bitches.."""	1
467	467	"""I guess this is the night bitches die...!!!!"" Stewie is that nigga...!"	1
468	468	"""I had a bitch that had a bitch, had the bitch eating halibut.."" -  #FreshRhymes #JerkSquad #SlowStir"	1
469	469	"""I have this lady-loveShe's married, but I still wanna bang herShe won't have sex with meWhat a bitch"" ~A troubadour, probably"	1
470	470	"""I heard you was looking for Candy Man, bitch"""	1
471	471	"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams"	1
472	472	"""I just got a number 3 I'm a bitch boy"""	1
473	473	"""I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?"""	1
474	474	"""I only be with older men cause they're more mature""That supposed to fool us bitch?"	1
475	475	"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand."""	1
476	476	"""I said i don't like it, it tastes like wolf pussy"" ""what? How do you even know what that tastes like"""	1
477	477	"""I taught myself how to eat pussy, and cut my own hair""""I taught myself how to eat pussy hair""Name the movie"	1
478	478	"""I used to dress up like a cop too.""""Oh really?""""Yeah...right after 9/11...mad pussy.""""Really?""""Yes...I'll NEVER FORGET."""	1
479	479	"""I went to jail for a flock,  came home wit a strike.. You went to jail as a bitch, came home as a dike""-"	1
480	480	"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique  separate phrases I overheard a relative saying when I was younger."	1
481	481	"""I woke up like thi-"" bitch go back to bed"	1
482	482	"""I would rather you call me bitch than sir"" -my manager"	1
483	483	"""I'll beat on that pussy so hard"""	1
484	484	"""I'm a funky ass honkey."" -  's shout out to  tonight before ""Cabaret""  #JT2020Tour"	1
485	485	"""I'm comparing KFC to the pussy"""	1
486	486	"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot"	1
487	487	"""I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em"""	1
488	488	"Stop wasting prayers on trash teams lol"""	1
489	489	"""I'm probably your main bitch chocolate dipped cinnamon apple"""	1
490	490	"Sit his bitch ass, I'm fed up bro  "": Geno threw yet another pick smh"""""	1
491	491	"""I'm sorry I fucked yo bitch... But she really dig a nigga"""	1
492	492	"""IBS"" irritable bitch syndrome."	1
493	493	"""If you love her then hide yo bitch so you'll keep shorty."""	1
494	494	"""If you're a bad bitch put your hands up high"" Every girl in the room starts waving there hands around."	1
495	495	"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct"	1
496	496	"""In My Mind""Gotta be the dumb hoe anthem..."	1
497	497	"""Is that an albino Mexican?""""No dad, he's Asian."""	0
498	498	"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry"	1
499	499	"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive  blind bitch. We know ur husband cheated on u. Ramona is dumb!!!"	1
500	500	"""It's never too late to tag a bitch.""-"	1
501	501	"""Julia Roberts, you're a ho""  #NottingHill"	1
502	502	"""Just follow the yellow brick twitter."""	0
503	503	"If your pussy is good but my mama dont like you? Guess who gotta go..my mama."""	1
504	504	Scientists create remote-controlled chick to study shy penguins	0
505	505	"""Let's do nips ahoy and spank me maybe"""	1
506	506	"""Let's kill cracker babies!"". WTF did I just hear???????? WOW."	1
507	507	"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""	1
508	508	": Pound cake look like pussy  """	1
509	509	"The d.rose adidas are lighter than my phone .... Shit is retarded"""	1
510	510	hoe leg ik die weer uit.	0
511	511	"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."""	1
512	512	"Well my neighbors are ghetto . They get up at like 5am and beat their kids."""	0
513	513	"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"""	1
514	514	"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!"""	1
515	515	"""My nips are freeeeezing...and that's not okay because they're slicing through my bra...."""	1
516	516	"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it."	1
517	517	"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really"""	1
518	518	"yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"""	1
519	519	"""New Flame"" the song of the yr lol that bitch SUPER run like"	1
520	520	"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches."""	1
521	521	"""Niggas be pressed for pussy, Eeeeeen nothin"""	1
522	522	"""No bitches "" - nan"	1
523	523	"""No boats and hoes please thanks"" - Mom"	1
524	524	kendrick lamar still trash	0
525	525	"""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" -  #RIPTALLT"	1
526	526	"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game."	0
527	527	"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488"	1
528	528	"""Pistol whip my Dickau, shoot yo bitch club up.""Sometimes freestyles be freestyles. And I'm okay with that."	1
529	529	"Did a pierced pussy just come across my timeline """	1
530	530	"""Remy Machiavelli send shots to ya belly""  my bitch"	1
531	531	"""Roberto you are one nasty hoe"""	1
532	532	"""SORRY JB FANREALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!"	1
533	533	"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land"	1
534	534	"fast cars and bitches"" #Tupac #smile #remix"	1
535	535	"""Shake that Bear ... aka two rednecks having sex on a dead bear"""	1
536	536	"""Shall I compare thee to a summers day? No, a summers day is not a bitch."""	1
537	537	"Whole wheat organic pussy """	1
538	538	"""She was a bitch anyway"""	1
539	539	"""She's from Florida so you've got to do the sniff test in those swamp pussies"""	1
540	540	"""Slow the fuck down, bitch, I know where you live!""Classy young lady."	1
541	541	"""So he's a good football player...but he still acts like a nig"""	1
542	542	"""Stop being a pussy, son, and shove that needle into your own heart!"" #afterearth"	1
543	543	"""Stop looking us and go eat some pussy, you yuppie fucks."""	1
544	544	"""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?"""	1
545	545	"""That ain't bro moves, that's hoe moves"""	1
546	546	"""That girl is plain looking borderline ugly  chunky"". Hey at least she's got a nice smile  a great personality."	1
